time,LeftHipRoll_q_cmd,LeftHipRoll_dq_cmd,LeftHipRoll_tau_cmd,LeftHipRoll_q_meas,LeftHipRoll_dq_meas,LeftHipRoll_ddq_meas,LeftHipRoll_tau_meas,LeftKnee_q_cmd,LeftKnee_dq_cmd,LeftKnee_tau_cmd,LeftKnee_q_meas,LeftKnee_dq_meas,LeftKnee_ddq_meas,LeftKnee_tau_meas
1.438200000000124490e+01,1.213108310854411398e+00,-1.116217022407406168e+00,0.000000000000000000e+00,1.012986779212951660e+00,-2.315621376037597656e-01,0.000000000000000000e+00,1.734375000000000000e+01,7.531083108544114335e-01,-1.116217022407406168e+00,0.000000000000000000e+00,9.198632836341857910e-01,-1.918155312538146973e+00,0.000000000000000000e+00,-1.387500000000000000e+01
1.438400000000124379e+01,1.211025900707470626e+00,-9.658177524068727315e-01,0.000000000000000000e+00,1.012411475181579590e+00,-2.329241782426834106e-01,0.000000000000000000e+00,1.809375000000000000e+01,7.510259007074707727e-01,-9.658177524068727315e-01,0.000000000000000000e+00,9.145263433456420898e-01,-2.019994497299194336e+00,0.000000000000000000e+00,-1.256250000000000000e+01
1.438600000000124268e+01,1.209246435742573622e+00,-8.133247925083996188e-01,0.000000000000000000e+00,1.011836290359497070e+00,-2.394454628229141235e-01,0.000000000000000000e+00,1.781250000000000000e+01,7.492464357425736576e-01,-8.133247925083996188e-01,0.000000000000000000e+00,9.087419509887695312e-01,-2.128859519958496094e+00,0.000000000000000000e+00,-1.190625000000000000e+01
1.438800000000124157e+01,1.207773784125496963e+00,-6.590580850022311754e-01,0.000000000000000000e+00,1.011213064193725586e+00,-2.502349317073822021e-01,0.000000000000000000e+00,1.809375000000000000e+01,7.477737841254969986e-01,-6.590580850022311754e-01,0.000000000000000000e+00,9.087419509887695312e-01,-2.128859519958496094e+00,0.000000000000000000e+00,-1.190625000000000000e+01
1.439000000000124047e+01,1.206611169991834931e+00,-5.033416054514948668e-01,0.000000000000000000e+00,1.010430097579956055e+00,-2.669802308082580566e-01,0.000000000000000000e+00,1.818750000000000000e+01,7.466111699918349665e-01,-5.033416054514948668e-01,0.000000000000000000e+00,9.032291769981384277e-01,-2.220334053039550781e+00,0.000000000000000000e+00,-1.228125000000000000e+01
1.439200000000123936e+01,1.205761166057436551e+00,-3.465026842545052554e-01,0.000000000000000000e+00,1.009487390518188477e+00,-2.876719236373901367e-01,0.000000000000000000e+00,1.725000000000000000e+01,7.457611660574364754e-01,-3.465026842545052554e-01,0.000000000000000000e+00,8.972850441932678223e-01,-2.305707693099975586e+00,0.000000000000000000e+00,-1.003125000000000000e+01
1.439400000000123825e+01,1.205225687594000394e+00,-1.888713201459153723e-01,0.000000000000000000e+00,1.008688449859619141e+00,-3.041589558124542236e-01,0.000000000000000000e+00,1.893750000000000000e+01,7.452256875940004299e-01,-1.888713201459153723e-01,0.000000000000000000e+00,8.910852074623107910e-01,-2.396076440811157227e+00,0.000000000000000000e+00,-8.812500000000000000e+00
1.439600000000123714e+01,1.205005987784546706e+00,-3.077948707637109121e-02,0.000000000000000000e+00,1.008097171783447266e+00,-3.136066198348999023e-01,0.000000000000000000e+00,1.950000000000000000e+01,7.450059877845466305e-01,-3.077948707637109121e-02,0.000000000000000000e+00,8.849652409553527832e-01,-2.484823226928710938e+00,0.000000000000000000e+00,-7.875000000000000000e+00
1.439800000000123603e+01,1.205102654470534773e+00,1.274395640799909912e-01,0.000000000000000000e+00,1.008097171783447266e+00,-3.136066198348999023e-01,0.000000000000000000e+00,1.950000000000000000e+01,7.451026544705348087e-01,1.274395640799909912e-01,0.000000000000000000e+00,8.787654042243957520e-01,-2.565113544464111328e+00,0.000000000000000000e+00,-6.000000000000000000e+00
1.440000000000123492e+01,1.205515608299519981e+00,2.854520075240133403e-01,0.000000000000000000e+00,1.007633805274963379e+00,-3.166659474372863770e-01,0.000000000000000000e+00,1.940625000000000000e+01,7.455156082995199052e-01,2.854520075240133403e-01,0.000000000000000000e+00,8.724697232246398926e-01,-2.655490159988403320e+00,0.000000000000000000e+00,-6.937500000000000000e+00
1.440200000000123381e+01,1.206244102279282693e+00,4.429241467581357394e-01,0.000000000000000000e+00,1.007138490676879883e+00,-3.151793181896209717e-01,0.000000000000000000e+00,2.053125000000000000e+01,7.462441022792826173e-01,4.429241467581357394e-01,0.000000000000000000e+00,8.655508160591125488e-01,-2.739850521087646484e+00,0.000000000000000000e+00,-3.843750000000000000e+00
1.440400000000123271e+01,1.207286722741399476e+00,5.995231195566131932e-01,0.000000000000000000e+00,1.006659150123596191e+00,-3.111784458160400391e-01,0.000000000000000000e+00,1.996875000000000000e+01,7.472867227413996227e-01,5.995231195566131932e-01,0.000000000000000000e+00,8.588875532150268555e-01,-2.823858022689819336e+00,0.000000000000000000e+00,-5.437500000000000000e+00
1.440600000000123160e+01,1.208641391714267321e+00,7.549176021928165614e-01,0.000000000000000000e+00,1.006115794181823730e+00,-3.074838817119598389e-01,0.000000000000000000e+00,2.100000000000000000e+01,7.486413917142672458e-01,7.549176021928165614e-01,0.000000000000000000e+00,8.522882461547851562e-01,-2.895990371704101562e+00,0.000000000000000000e+00,-1.875000000000000000e+00
1.440800000000123049e+01,1.210305370702583927e+00,9.087785114300893641e-01,0.000000000000000000e+00,1.005540609359741211e+00,-3.026064634323120117e-01,0.000000000000000000e+00,2.090625000000000000e+01,7.503053707025839625e-01,9.087785114300893641e-01,0.000000000000000000e+00,8.452415466308593750e-01,-2.955199003219604492e+00,0.000000000000000000e+00,-1.406250000000000000e+00
1.441000000000122938e+01,1.212275265867343910e+00,1.060779702790276779e+00,0.000000000000000000e+00,1.004933357238769531e+00,-2.946150302886962891e-01,0.000000000000000000e+00,2.081250000000000000e+01,7.522752658673439452e-01,1.060779702790276779e+00,0.000000000000000000e+00,8.386582136154174805e-01,-3.004988670349121094e+00,0.000000000000000000e+00,-2.812500000000000000e-01
1.441200000000122827e+01,1.214547034597404096e+00,1.210598663615195525e+00,0.000000000000000000e+00,1.004485964775085449e+00,-2.819209694862365723e-01,0.000000000000000000e+00,2.231250000000000000e+01,7.545470345974040205e-01,1.210598663615195525e+00,0.000000000000000000e+00,8.319470286369323730e-01,-3.039343595504760742e+00,0.000000000000000000e+00,5.625000000000000000e-01
1.441400000000122716e+01,1.217115993460747614e+00,1.357917199446792678e+00,0.000000000000000000e+00,1.004022598266601562e+00,-2.667903602123260498e-01,0.000000000000000000e+00,2.362500000000000000e+01,7.571159934607475384e-01,1.357917199446792678e+00,0.000000000000000000e+00,8.254116177558898926e-01,-3.065877437591552734e+00,0.000000000000000000e+00,8.437500000000000000e-01
1.441600000000122606e+01,1.219976827520589113e+00,1.502422112260002551e+00,0.000000000000000000e+00,1.003559231758117676e+00,-2.515562474727630615e-01,0.000000000000000000e+00,2.484375000000000000e+01,7.599768275205891488e-01,1.502422112260002551e+00,0.000000000000000000e+00,8.254116177558898926e-01,-3.065877437591552734e+00,0.000000000000000000e+00,8.437500000000000000e-01
1.441800000000122495e+01,1.223123600998599958e+00,1.643805869100407824e+00,0.000000000000000000e+00,1.003095746040344238e+00,-2.422501891851425171e-01,0.000000000000000000e+00,2.503125000000000000e+01,7.631236009985998825e-01,1.643805869100407824e+00,0.000000000000000000e+00,8.190200328826904297e-01,-3.072270154953002930e+00,0.000000000000000000e+00,1.406250000000000000e+00
1.442000000000122384e+01,1.226549769264611900e+00,1.781767259693400884e+00,0.000000000000000000e+00,1.002536535263061523e+00,-2.398811876773834229e-01,0.000000000000000000e+00,2.512500000000000000e+01,7.665497692646119354e-01,1.781767259693400884e+00,0.000000000000000000e+00,8.125006556510925293e-01,-3.070942401885986328e+00,0.000000000000000000e+00,4.125000000000000000e+00
1.442200000000122273e+01,1.230248192129343998e+00,1.916012041613712302e+00,0.000000000000000000e+00,1.001929283142089844e+00,-2.411961853504180908e-01,0.000000000000000000e+00,2.568750000000000000e+01,7.702481921293440337e-01,1.916012041613712302e+00,0.000000000000000000e+00,8.062688112258911133e-01,-3.055255413055419922e+00,0.000000000000000000e+00,4.875000000000000000e+00
1.442400000000122162e+01,1.234211148413848491e+00,2.046253571626138079e+00,0.000000000000000000e+00,1.001929283142089844e+00,-2.411961853504180908e-01,0.000000000000000000e+00,2.568750000000000000e+01,7.742111484138484157e-01,2.046253571626138079e+00,0.000000000000000000e+00,8.005803227424621582e-01,-3.022992134094238281e+00,0.000000000000000000e+00,8.156250000000000000e+00
1.442600000000122051e+01,1.238430351766708570e+00,2.172213421837729364e+00,0.000000000000000000e+00,1.001306176185607910e+00,-2.442660331726074219e-01,0.000000000000000000e+00,2.606250000000000000e+01,7.784303517667086059e-01,2.172213421837729364e+00,0.000000000000000000e+00,7.946680784225463867e-01,-2.994011402130126953e+00,0.000000000000000000e+00,7.125000000000000000e+00
1.442800000000121941e+01,1.242896967697180388e+00,2.293621979326407434e+00,0.000000000000000000e+00,1.000810861587524414e+00,-2.443170249462127686e-01,0.000000000000000000e+00,2.775000000000000000e+01,7.828969676971804237e-01,2.293621979326407434e+00,0.000000000000000000e+00,7.894110083580017090e-01,-2.930092334747314453e+00,0.000000000000000000e+00,9.468750000000000000e+00
1.443000000000121830e+01,1.247601631790053123e+00,2.410219027950387893e+00,0.000000000000000000e+00,1.000443339347839355e+00,-2.396182566881179810e-01,0.000000000000000000e+00,2.821875000000000000e+01,7.876016317900532693e-01,2.410219027950387893e+00,0.000000000000000000e+00,7.844735383987426758e-01,-2.851993560791015625e+00,0.000000000000000000e+00,1.096875000000000000e+01
1.443200000000121719e+01,1.252534469065207379e+00,2.521754311070528498e+00,0.000000000000000000e+00,1.000251531600952148e+00,-2.293964475393295288e-01,0.000000000000000000e+00,2.906250000000000000e+01,7.925344690652073032e-01,2.521754311070528498e+00,0.000000000000000000e+00,7.795040607452392578e-01,-2.777299642562866211e+00,0.000000000000000000e+00,1.218750000000000000e+01
1.443400000000121608e+01,1.257685114442499863e+00,2.627988073960644044e+00,0.000000000000000000e+00,1.000139713287353516e+00,-2.160268723964691162e-01,0.000000000000000000e+00,2.990625000000000000e+01,7.976851144425000095e-01,2.627988073960644044e+00,0.000000000000000000e+00,7.748382091522216797e-01,-2.696772336959838867e+00,0.000000000000000000e+00,1.518750000000000000e+01
1.443600000000121497e+01,1.263042734270205081e+00,2.728691584720963625e+00,0.000000000000000000e+00,1.000123739242553711e+00,-1.989942938089370728e-01,0.000000000000000000e+00,3.037500000000000000e+01,8.030427342702052274e-01,2.728691584720963625e+00,0.000000000000000000e+00,7.690697908401489258e-01,-2.623603582382202148e+00,0.000000000000000000e+00,1.387500000000000000e+01
1.443800000000121386e+01,1.268596048872786541e+00,2.823647632550716047e+00,0.000000000000000000e+00,1.000187635421752930e+00,-1.739808768033981323e-01,0.000000000000000000e+00,3.121875000000000000e+01,8.085960488727864659e-01,2.823647632550716047e+00,0.000000000000000000e+00,7.637647986412048340e-01,-2.557623147964477539e+00,0.000000000000000000e+00,1.565625000000000000e+01
1.444000000000121275e+01,1.274333356071706724e+00,2.912651002285148838e+00,0.000000000000000000e+00,1.000267505645751953e+00,-1.463248580694198608e-01,0.000000000000000000e+00,3.215625000000000000e+01,8.143333560717068709e-01,2.912651002285148838e+00,0.000000000000000000e+00,7.587953209877014160e-01,-2.492890596389770508e+00,0.000000000000000000e+00,1.659375000000000000e+01
1.444200000000121165e+01,1.280242555630619394e+00,2.995508924146522034e+00,0.000000000000000000e+00,1.000363349914550781e+00,-1.146977990865707397e-01,0.000000000000000000e+00,3.356250000000000000e+01,8.202425556306193188e-01,2.995508924146522034e+00,0.000000000000000000e+00,7.587953209877014160e-01,-2.492890596389770508e+00,0.000000000000000000e+00,1.659375000000000000e+01
1.444400000000121054e+01,1.286311174574533700e+00,3.072041497714339986e+00,0.000000000000000000e+00,1.000379323959350586e+00,-8.359606564044952393e-02,0.000000000000000000e+00,3.459375000000000000e+01,8.263111745745337355e-01,3.072041497714339986e+00,0.000000000000000000e+00,7.535542249679565430e-01,-2.450620412826538086e+00,0.000000000000000000e+00,1.828125000000000000e+01
1.444600000000120943e+01,1.292526393330286627e+00,3.142082089167468784e+00,0.000000000000000000e+00,1.000299453735351562e+00,-5.605747550725936890e-02,0.000000000000000000e+00,3.543750000000000000e+01,8.325263933302866626e-01,3.142082089167468784e+00,0.000000000000000000e+00,7.488404512405395508e-01,-2.404831409454345703e+00,0.000000000000000000e+00,2.100000000000000000e+01
1.444800000000120832e+01,1.298875072634039451e+00,3.205477700909689531e+00,0.000000000000000000e+00,1.000171661376953125e+00,-3.400968387722969055e-02,0.000000000000000000e+00,3.590625000000000000e+01,8.388750726340394870e-01,3.205477700909689531e+00,0.000000000000000000e+00,7.440786957740783691e-01,-2.369483947753906250e+00,0.000000000000000000e+00,2.100000000000000000e+01
1.445000000000120721e+01,1.305343781149695959e+00,3.262089312745432235e+00,0.000000000000000000e+00,1.000171661376953125e+00,-3.400968387722969055e-02,0.000000000000000000e+00,3.590625000000000000e+01,8.453437811496959942e-01,3.262089312745432235e+00,0.000000000000000000e+00,7.399721145629882812e-01,-2.331871986389160156e+00,0.000000000000000000e+00,2.184375000000000000e+01
1.445200000000120610e+01,1.311918823740627627e+00,3.311792193832389763e+00,0.000000000000000000e+00,1.000011920928955078e+00,-2.040335163474082947e-02,0.000000000000000000e+00,3.665625000000000000e+01,8.519188237406276620e-01,3.311792193832389763e+00,0.000000000000000000e+00,7.364247441291809082e-01,-2.282755613327026367e+00,0.000000000000000000e+00,2.306250000000000000e+01
1.445400000000120500e+01,1.318586270335392996e+00,3.354476184696444374e+00,0.000000000000000000e+00,9.999160170555114746e-01,-1.372317131608724594e-02,0.000000000000000000e+00,3.759375000000000000e+01,8.585862703353931424e-01,3.354476184696444374e+00,0.000000000000000000e+00,7.330851554870605469e-01,-2.220782041549682617e+00,0.000000000000000000e+00,2.221875000000000000e+01
1.445600000000120389e+01,1.325331985327090845e+00,3.390045948659480501e+00,0.000000000000000000e+00,9.999160170555114746e-01,-1.051760930567979813e-02,0.000000000000000000e+00,3.843750000000000000e+01,8.653319853270909912e-01,3.390045948659480501e+00,0.000000000000000000e+00,7.300651669502258301e-01,-2.123087644577026367e+00,0.000000000000000000e+00,2.296875000000000000e+01
1.445800000000120278e+01,1.332141657444438465e+00,3.418421192091767313e+00,0.000000000000000000e+00,1.000027894973754883e+00,-8.677322417497634888e-03,0.000000000000000000e+00,3.918750000000000000e+01,8.721416574444385006e-01,3.418421192091767313e+00,0.000000000000000000e+00,7.277482151985168457e-01,-2.008074760437011719e+00,0.000000000000000000e+00,2.568750000000000000e+01
1.446000000000120167e+01,1.339000830031708444e+00,3.439536852967438385e+00,0.000000000000000000e+00,1.000283479690551758e+00,-3.752108197659254074e-03,0.000000000000000000e+00,3.993750000000000000e+01,8.790008300317084800e-01,3.439536852967438385e+00,0.000000000000000000e+00,7.253673076629638672e-01,-1.876186609268188477e+00,0.000000000000000000e+00,2.428125000000000000e+01
1.446200000000120056e+01,1.345894931673788264e+00,3.453343257268064015e+00,0.000000000000000000e+00,1.000698924064636230e+00,6.583606824278831482e-03,0.000000000000000000e+00,4.106250000000000000e+01,8.858949316737882995e-01,3.453343257268064015e+00,0.000000000000000000e+00,7.236735820770263672e-01,-1.696548938751220703e+00,0.000000000000000000e+00,2.709375000000000000e+01
1.446400000000119945e+01,1.352809307101467740e+00,3.459806242845758550e+00,0.000000000000000000e+00,1.001242280006408691e+00,2.542351000010967255e-02,0.000000000000000000e+00,4.181250000000000000e+01,8.928093071014677751e-01,3.459806242845758550e+00,0.000000000000000000e+00,7.220436930656433105e-01,-1.516501903533935547e+00,0.000000000000000000e+00,2.690625000000000000e+01
1.446600000000119834e+01,1.359729248311726035e+00,3.458907250427194047e+00,0.000000000000000000e+00,1.001849412918090820e+00,5.103038996458053589e-02,0.000000000000000000e+00,4.293750000000000000e+01,8.997292483117261819e-01,3.458907250427194047e+00,0.000000000000000000e+00,7.205256819725036621e-01,-1.352716326713562012e+00,0.000000000000000000e+00,2.615625000000000000e+01
1.446800000000119724e+01,1.366640025836852068e+00,3.450643381508433194e+00,0.000000000000000000e+00,1.002312779426574707e+00,7.944352179765701294e-02,0.000000000000000000e+00,4.237500000000000000e+01,9.066400258368519927e-01,3.450643381508433194e+00,0.000000000000000000e+00,7.205256819725036621e-01,-1.352716326713562012e+00,0.000000000000000000e+00,2.615625000000000000e+01
1.447000000000119613e+01,1.373526920096211246e+00,3.435027422961001164e+00,0.000000000000000000e+00,1.002648353576660156e+00,1.070145964622497559e-01,0.000000000000000000e+00,4.368750000000000000e+01,9.135269200962111702e-01,3.435027422961001164e+00,0.000000000000000000e+00,7.196308970451354980e-01,-1.184307336807250977e+00,0.000000000000000000e+00,2.793750000000000000e+01
1.447200000000119502e+01,1.380375252763726301e+00,3.412087838240156490e+00,0.000000000000000000e+00,1.002888083457946777e+00,1.313727796077728271e-01,0.000000000000000000e+00,4.462500000000000000e+01,9.203752527637264480e-01,3.412087838240156490e+00,0.000000000000000000e+00,7.190876007080078125e-01,-1.019314885139465332e+00,0.000000000000000000e+00,2.784375000000000000e+01
1.447400000000119391e+01,1.387170418084415102e+00,3.381868725157245681e+00,0.000000000000000000e+00,1.003079771995544434e+00,1.500796526670455933e-01,0.000000000000000000e+00,4.350000000000000000e+01,9.271704180844151377e-01,3.381868725157245681e+00,0.000000000000000000e+00,7.189118266105651855e-01,-8.638088703155517578e-01,0.000000000000000000e+00,2.793750000000000000e+01
1.447600000000119280e+01,1.393897914073044086e+00,3.344429740249372784e+00,0.000000000000000000e+00,1.003079771995544434e+00,1.500796526670455933e-01,0.000000000000000000e+00,4.350000000000000000e+01,9.338979140730441220e-01,3.344429740249372784e+00,0.000000000000000000e+00,7.190716266632080078e-01,-7.064915299415588379e-01,0.000000000000000000e+00,2.859375000000000000e+01
1.447800000000119169e+01,1.400543373528156277e+00,3.299845989851323047e+00,0.000000000000000000e+00,1.003271579742431641e+00,1.617520302534103394e-01,0.000000000000000000e+00,4.593750000000000000e+01,9.405433735281564234e-01,3.299845989851323047e+00,0.000000000000000000e+00,7.194870710372924805e-01,-5.521754026412963867e-01,0.000000000000000000e+00,2.793750000000000000e+01
1.448000000000119059e+01,1.407092594795135598e+00,3.248207888045201663e+00,0.000000000000000000e+00,1.003463268280029297e+00,1.647501885890960693e-01,0.000000000000000000e+00,4.696875000000000000e+01,9.470925947951355228e-01,3.248207888045201663e+00,0.000000000000000000e+00,7.201262116432189941e-01,-4.087758362293243408e-01,0.000000000000000000e+00,2.906250000000000000e+01
1.448200000000118948e+01,1.413531572212229470e+00,3.189620981735024952e+00,0.000000000000000000e+00,1.003671050071716309e+00,1.601412892341613770e-01,0.000000000000000000e+00,4.631250000000000000e+01,9.535315722122295057e-01,3.189620981735024952e+00,0.000000000000000000e+00,7.211169004440307617e-01,-2.541861832141876221e-01,0.000000000000000000e+00,2.915625000000000000e+01
1.448400000000118837e+01,1.419846526174126655e+00,3.124205743163685156e+00,0.000000000000000000e+00,1.003958702087402344e+00,1.514063626527786255e-01,0.000000000000000000e+00,4.687500000000000000e+01,9.598465261741268018e-01,3.124205743163685156e+00,0.000000000000000000e+00,7.226029634475708008e-01,-1.011567041277885437e-01,0.000000000000000000e+00,3.121875000000000000e+01
1.448600000000118726e+01,1.426023932748261114e+00,3.052097330261062336e+00,0.000000000000000000e+00,1.004310250282287598e+00,1.417408138513565063e-01,0.000000000000000000e+00,4.800000000000000000e+01,9.660239327482611493e-01,3.052097330261062336e+00,0.000000000000000000e+00,7.238653302192687988e-01,3.121908940374851227e-02,0.000000000000000000e+00,2.840625000000000000e+01
1.448800000000118615e+01,1.432050552780103514e+00,2.973445315279167556e+00,0.000000000000000000e+00,1.004789590835571289e+00,1.362082809209823608e-01,0.000000000000000000e+00,4.809375000000000000e+01,9.720505527801034384e-01,2.973445315279167556e+00,0.000000000000000000e+00,7.254791855812072754e-01,1.722870916128158569e-01,0.000000000000000000e+00,2.859375000000000000e+01
1.449000000000118504e+01,1.437913460424397272e+00,2.888413382241636906e+00,0.000000000000000000e+00,1.005556583404541016e+00,1.420892179012298584e-01,0.000000000000000000e+00,4.996875000000000000e+01,9.779134604243973072e-01,2.888413382241636906e+00,0.000000000000000000e+00,7.278600335121154785e-01,3.254899978637695312e-01,0.000000000000000000e+00,2.990625000000000000e+01
1.449200000000118393e+01,1.443600071040590960e+00,2.797178993801116231e+00,0.000000000000000000e+00,1.006467342376708984e+00,1.611986458301544189e-01,0.000000000000000000e+00,5.015625000000000000e+01,9.836000710405911063e-01,2.797178993801116231e+00,0.000000000000000000e+00,7.278600335121154785e-01,3.254899978637695312e-01,0.000000000000000000e+00,2.990625000000000000e+01
1.449400000000118283e+01,1.449098168391976138e+00,2.699933028164171134e+00,0.000000000000000000e+00,1.007218360900878906e+00,1.841596215963363647e-01,0.000000000000000000e+00,4.940625000000000000e+01,9.890981683919761736e-01,2.699933028164171134e+00,0.000000000000000000e+00,7.306243777275085449e-01,4.697842597961425781e-01,0.000000000000000000e+00,3.009375000000000000e+01
1.449600000000118172e+01,1.454395931089303096e+00,2.596879386810594603e+00,0.000000000000000000e+00,1.007809638977050781e+00,2.075943946838378906e-01,0.000000000000000000e+00,4.921875000000000000e+01,9.943959310893030201e-01,2.596879386810594603e+00,0.000000000000000000e+00,7.333088517189025879e-01,6.022299528121948242e-01,0.000000000000000000e+00,2.765625000000000000e+01
1.449800000000118061e+01,1.459481958221278353e+00,2.488234573796408000e+00,0.000000000000000000e+00,1.008320927619934082e+00,2.314382195472717285e-01,0.000000000000000000e+00,5.062500000000000000e+01,9.994819582212782771e-01,2.488234573796408000e+00,0.000000000000000000e+00,7.366005182266235352e-01,7.468019127845764160e-01,0.000000000000000000e+00,2.878125000000000000e+01
1.450000000000117950e+01,1.464345294116011109e+00,2.374227247491235815e+00,0.000000000000000000e+00,1.008864164352416992e+00,2.533074021339416504e-01,0.000000000000000000e+00,5.043750000000000000e+01,1.004345294116011145e+00,2.374227247491235815e+00,0.000000000000000000e+00,7.400519847869873047e-01,8.920259475708007812e-01,0.000000000000000000e+00,2.934375000000000000e+01
1.450200000000117839e+01,1.468975452179072327e+00,2.255097745664839781e+00,0.000000000000000000e+00,1.008864164352416992e+00,2.533074021339416504e-01,0.000000000000000000e+00,5.043750000000000000e+01,1.008975452179072363e+00,2.255097745664839781e+00,0.000000000000000000e+00,7.437590956687927246e-01,1.036432623863220215e+00,0.000000000000000000e+00,2.812500000000000000e+01
1.450400000000117728e+01,1.473362437755894705e+00,2.131097584893169472e+00,0.000000000000000000e+00,1.009423494338989258e+00,2.721203565597534180e-01,0.000000000000000000e+00,5.081250000000000000e+01,1.013362437755894740e+00,2.131097584893169472e+00,0.000000000000000000e+00,7.477219104766845703e-01,1.176025032997131348e+00,0.000000000000000000e+00,2.775000000000000000e+01
1.450600000000117618e+01,1.477496769968156709e+00,2.002488935312645157e+00,0.000000000000000000e+00,1.010014653205871582e+00,2.859176397323608398e-01,0.000000000000000000e+00,5.128125000000000000e+01,1.017496769968156745e+00,2.002488935312645157e+00,0.000000000000000000e+00,7.514130473136901855e-01,1.301915407180786133e+00,0.000000000000000000e+00,2.587500000000000000e+01
1.450800000000117507e+01,1.481369502475944566e+00,1.869544071805211649e+00,0.000000000000000000e+00,1.010510087013244629e+00,2.905558645725250244e-01,0.000000000000000000e+00,5.165625000000000000e+01,1.021369502475944602e+00,1.869544071805211649e+00,0.000000000000000000e+00,7.559829950332641602e-01,1.442152023315429688e+00,0.000000000000000000e+00,2.606250000000000000e+01
1.451000000000117396e+01,1.484972243119603741e+00,1.732544802752618018e+00,0.000000000000000000e+00,1.010909557342529297e+00,2.864472568035125732e-01,0.000000000000000000e+00,5.128125000000000000e+01,1.024972243119603776e+00,1.732544802752618018e+00,0.000000000000000000e+00,7.600896358489990234e-01,1.563975095748901367e+00,0.000000000000000000e+00,2.540625000000000000e+01
1.451200000000117285e+01,1.488297172397718082e+00,1.591781877542156165e+00,0.000000000000000000e+00,1.011293053627014160e+00,2.756182551383972168e-01,0.000000000000000000e+00,5.081250000000000000e+01,1.028297172397718118e+00,1.591781877542156165e+00,0.000000000000000000e+00,7.646755576133728027e-01,1.677563309669494629e+00,0.000000000000000000e+00,2.437500000000000000e+01
1.451400000000117174e+01,1.491337060739823972e+00,1.447554374062213212e+00,0.000000000000000000e+00,1.011676549911499023e+00,2.591449618339538574e-01,0.000000000000000000e+00,4.996875000000000000e+01,1.031337060739824008e+00,1.447554374062213212e+00,0.000000000000000000e+00,7.695491909980773926e-01,1.783842921257019043e+00,0.000000000000000000e+00,2.400000000000000000e+01
1.451600000000117063e+01,1.494085284535206837e+00,1.300169067463359251e+00,0.000000000000000000e+00,1.012076020240783691e+00,2.419565618038177490e-01,0.000000000000000000e+00,5.062500000000000000e+01,1.034085284535206872e+00,1.300169067463359251e+00,0.000000000000000000e+00,7.748062610626220703e-01,1.892272710800170898e+00,0.000000000000000000e+00,2.428125000000000000e+01
1.451800000000116952e+01,1.496535840881538126e+00,1.149939781511518655e+00,0.000000000000000000e+00,1.012555360794067383e+00,2.303564548492431641e-01,0.000000000000000000e+00,5.006250000000000000e+01,1.036535840881538162e+00,1.149939781511518655e+00,0.000000000000000000e+00,7.798875570297241211e-01,1.986745715141296387e+00,0.000000000000000000e+00,2.428125000000000000e+01
1.452000000000116842e+01,1.498683361019998106e+00,9.971867238894391861e-01,0.000000000000000000e+00,1.013082623481750488e+00,2.250836640596389771e-01,0.000000000000000000e+00,5.109375000000000000e+01,1.038683361019998141e+00,9.971867238894391861e-01,0.000000000000000000e+00,7.854322791099548340e-01,2.078752517700195312e+00,0.000000000000000000e+00,2.165625000000000000e+01
1.452200000000116731e+01,1.500523122426072886e+00,8.422358068514324003e-01,0.000000000000000000e+00,1.013785719871520996e+00,2.277424931526184082e-01,0.000000000000000000e+00,5.109375000000000000e+01,1.040523122426072922e+00,8.422358068514324003e-01,0.000000000000000000e+00,7.854322791099548340e-01,2.078752517700195312e+00,0.000000000000000000e+00,2.165625000000000000e+01
1.452400000000116620e+01,1.502051059528214161e+00,6.854179546620785546e-01,0.000000000000000000e+00,1.014808416366577148e+00,2.411443144083023071e-01,0.000000000000000000e+00,5.193750000000000000e+01,1.042051059528214196e+00,6.854179546620785546e-01,0.000000000000000000e+00,7.907053232192993164e-01,2.164694547653198242e+00,0.000000000000000000e+00,2.071875000000000000e+01
1.452600000000116509e+01,1.503263773029389405e+00,5.270683992827699393e-01,0.000000000000000000e+00,1.015607357025146484e+00,2.523397505283355713e-01,0.000000000000000000e+00,5.034375000000000000e+01,1.043263773029389441e+00,5.270683992827699393e-01,0.000000000000000000e+00,7.966654896736145020e-01,2.262578010559082031e+00,0.000000000000000000e+00,2.175000000000000000e+01
1.452800000000116398e+01,1.504158537809483498e+00,3.675259658009039088e-01,0.000000000000000000e+00,1.016214489936828613e+00,2.620520889759063721e-01,0.000000000000000000e+00,4.884375000000000000e+01,1.044158537809483533e+00,3.675259658009039088e-01,0.000000000000000000e+00,8.023220300674438477e-01,2.346059560775756836e+00,0.000000000000000000e+00,1.987500000000000000e+01
1.453000000000116287e+01,1.504733309389570062e+00,2.071323491180863952e-01,0.000000000000000000e+00,1.016725778579711914e+00,2.731530070304870605e-01,0.000000000000000000e+00,4.940625000000000000e+01,1.044733309389570097e+00,2.071323491180863952e-01,0.000000000000000000e+00,8.080744743347167969e-01,2.425335168838500977e+00,0.000000000000000000e+00,1.828125000000000000e+01
